frame,x,y
2510.0,187.2160406476763,216.01330238997025
2511.0,187.20904965745677,216.4624685702617
2512.0,187.2032203921028,215.4969927485607
2513.0,187.1993442593947,215.3297136923512
2514.0,187.1974000749422,215.47276973178063
2515.0,187.19693603502677,217.1489029580605
2516.0,187.19737282018195,217.62094134422424
2517.0,187.19819492730736,216.72276836875665
2518.0,187.19903845195725,215.17410938412976
2519.0,187.19970346651965,213.7212530537321
2520.0,187.20012327610425,212.8108891004168
2521.0,187.2003176419468,212.5608031221285
2522.0,187.20034809778528,212.85955199584728
2523.0,187.20028456164405,213.49186270833343
2524.0,187.2001855832767,214.2381073486019
2525.0,187.2000903709355,214.9315642706027
2526.0,187.2000189239893,215.47737548764272
2527.0,187.19997646470463,215.84560444977413
2528.0,187.19995915831623,216.5048595749583
2529.0,187.1999592208168,215.1735735620485
2530.0,187.1999685391668,215.9758893303048
2531.0,187.1999806750731,216.7041343688468
2532.0,187.1999915511721,216.77689346296984
2533.0,187.19999927871024,216.33025532091295
2534.0,187.2000035668612,215.69539587656237
2535.0,187.20000504357816,215.14898764314603
2536.0,187.20000468400795,214.8341503011245
2537.0,187.20000342648825,214.77145493104345
2538.0,187.2000019760709,214.90452400728805
2539.0,187.2000007528257,215.14758576956345
2540.0,187.19999992915075,215.4199608451033
2541.0,187.19999950606697,215.66406232720036
2542.0,187.19999939293768,215.84973166819117
2543.0,187.1999994708638,215.9699964266512
2544.0,187.1999996329359,216.03314697689507
2545.0,187.1999998029773,216.05468427083136
2546.0,187.1999999385461,216.05109807429716
2547.0,187.20000002485563,216.03610785860417
2548.0,187.2000000652362,216.0191336341299
2549.0,187.2000000719228,216.00535196257584
2550.0,187.20000005911385,215.99661992706945
2551.0,187.2000000388221,215.9926766003591
2552.0,187.20000001915943,216.4453828654985
2553.0,187.20000000430903,215.4857109746935
2554.0,187.1999999954068,215.32412939017632
2555.0,187.19999999170412,215.92467361278813
2556.0,187.19999999161809,216.6422101735264
2557.0,187.1999999934808,216.95150850641656
2558.0,187.199999995959,216.6517893595464
2559.0,187.19999999820132,215.3654079112452
2560.0,187.19999999980715,215.6345753614721
2561.0,187.2000000007078,213.1729532104472
2562.0,187.2000000010274,212.28814255475345
2563.0,187.20000000096437,211.4879394735481
2564.0,187.2000000007114,211.1716430556102
2565.0,187.20000000041475,209.7656465507399
2566.0,187.2000000001624,209.22060718280176
2567.0,187.199999999991,211.8126120224238
2568.0,187.199999999902,212.2081754578912
2569.0,187.1999999998772,213.78655734754267
2570.0,187.1999999998921,215.01001127354064
2571.0,187.19999999992493,213.87644996724663
2572.0,187.1999999999597,213.08447591020573
2573.0,187.1999999999878,213.09654976759225
2574.0,187.8041958042017,213.55481217048847
2575.0,186.52256834076465,213.99794383602423
2576.0,186.30410911404255,214.13976230702303
2577.0,186.49780235370196,213.9086284969084
2578.0,188.73405556894045,213.3837586885011
2579.0,189.96789826072032,212.70971428139092
2580.0,187.48829553712267,212.0287031753974
2581.0,185.2042788362334,211.442829106149
2582.0,184.0643577734904,211.00322431756777
2583.0,183.8046533956401,210.71688504882184
2584.0,183.88208101283945,210.10843846676616
2585.0,183.8801915630765,211.0096661279628
2586.0,183.61233061223177,211.17193585559872
2587.0,183.0807595956665,210.59984120147905
2588.0,182.3910342809926,210.37012798178492
2589.0,181.67416630364576,208.67538201351783
2590.0,181.0367674821732,209.7911028932258
2591.0,180.5402643379074,211.3951654902743
2592.0,180.2014109515382,212.65901485414736
2593.0,180.0042609458555,213.4593356231204
2594.0,179.91537609954378,213.9298704578707
2595.0,179.89702815149462,214.2387007736897
2596.0,179.91604795292096,214.5021830350904
2597.0,179.94810184662148,214.7716483313186
2598.0,179.97837107532703,215.0509859025928
2599.0,180.00002245311003,215.3208713470513
2600.0,180.01175365844594,215.55811000273928
2601.0,180.01533876922096,215.7466507158493
2602.0,180.01368965164173,215.88115824334903
2603.0,180.00960602955806,216.41886069971017
2604.0,180.00515989536555,215.0490749251464
2605.0,180.00154759128054,215.86316812213977
2606.0,179.9992184946123,216.6256207968981
2607.0,179.9981181143178,216.73574503528184
2608.0,179.99793468564306,216.3190574792783
2609.0,179.998290288943,215.70304181698876
2610.0,179.39466243334414,215.16508280382536
2611.0,180.67684576447903,214.8511344382437
2612.0,180.8957304930508,214.78504962100703
2613.0,180.09810224708835,214.913201280132
2614.0,178.53939534197087,215.1516454925292
2615.0,179.40984640863925,215.42061536010124
2616.0,180.02834581109508,215.66273677082623
2617.0,180.34132260512163,215.84764054437
2618.0,180.9132579679576,215.96796496007704
2619.0,182.1164417907489,216.03160422386813
2620.0,183.9611939498156,216.0537496527927
2621.0,186.80473738715756,216.05069813349925
2622.0,187.2168831678288,215.58293571877425
2623.0,190.34411464343316,216.52738668526737
2624.0,193.00889734033532,217.58381082970357
2625.0,194.33758847729328,214.6010534638033
2626.0,195.12831006233972,214.9677567159021
2627.0,193.41394385195983,215.5114587594137
2628.0,192.6211093943842,216.42776364242
2629.0,192.99885799718007,215.6761293830192
2630.0,194.4027535431941,215.088793704074
2631.0,193.62339889123692,221.00091148257383
2632.0,193.2579704082678,223.17739649264783
2633.0,193.26350271007303,217.96974828294236
2634.0,192.99763751950428,216.62731027704453
2635.0,192.04099393346044,206.25823658839784
2636.0,189.76161592814188,202.15841254606585
2637.0,189.5049260701999,201.16755053598877
2638.0,186.184075153464,203.44958508301715
2639.0,183.7114120575674,214.46382367276564
2640.0,180.00510304225858,218.1858668554724
2641.0,180.41874379093392,212.17991256204567
2642.0,181.4976238012952,203.7683039281592
2643.0,182.57781309890893,195.1754222293825
2644.0,181.0250683212623,191.9751074573764
2645.0,179.48139430647703,193.79414759481924
2646.0,181.3527730433287,196.7674994875572
2647.0,180.5934191973346,199.7122760483522
2648.0,179.00501674061815,202.9011345478164
2649.0,180.22269613874204,204.0661537053849
2650.0,178.07515059279368,207.75457597798143
2651.0,178.42610949495506,209.79166454411023
2652.0,175.9259544718663,211.2348253436437
2653.0,175.9097062029564,213.9628998892973
2654.0,175.89522732507328,215.41665383698597
2655.0,175.50704024388378,215.4046654431298
2656.0,175.0612021705437,214.57593458551696
2657.0,174.90085276802668,214.08568402631943
2658.0,175.17453677415455,212.51351731320517
2659.0,175.83700514381374,212.2248137307648
2660.0,176.1275922130639,213.1260753485865
2661.0,178.3557362812883,214.41090641060143
2662.0,178.8225538585296,215.37791394367653
2663.0,180.5835450041692,215.68830062013245
2664.0,178.42892801312803,215.3372780891848
2665.0,178.56249213325444,214.5202108318507
2666.0,179.15787611657706,213.49569653288373
2667.0,180.05086241964943,212.49014332555996
2668.0,180.81313183434457,211.6521378294374
2669.0,183.9714300037506,211.04641043342903
2670.0,185.8085953613121,210.6712476262972
2671.0,188.59166759253688,210.4845845719071
2672.0,189.9681439004587,210.42858367926544
2673.0,189.8974720046956,210.4475032398146
2674.0,191.91760646607725,210.4976188764432
2675.0,193.6910985415658,210.5503958929526
2676.0,195.30966500176885,210.5911459295125
2677.0,196.6992441795385,210.61543977171925
2678.0,200.59568658537705,210.62504127472727
2679.0,203.9244461522757,210.62444466059057
2680.0,206.39057031091264,210.61847787564804
2681.0,208.48088961329404,210.6109918271579
2682.0,210.6175705041109,210.6044093922166
2683.0,212.93450539805875,210.14667788092677
2684.0,215.33172480491612,211.1054407033816
2685.0,217.6077833593562,211.26853629686184
2686.0,219.5731126263406,211.12361117661547
2687.0,221.1124088004649,208.9941325732212
2688.0,222.19901865458488,209.93720744850228
2689.0,222.8781497017076,210.0390898137614
2690.0,223.2370279779061,210.82651131438476
2691.0,223.37548645099693,212.16257552712327
2692.0,223.38431800317775,213.4809667041516
2693.0,223.33350275685876,214.33968947442048
2694.0,223.26904989349808,214.5740729895318
2695.0,223.21566425692745,214.25343174814185
2696.0,223.18228357584096,213.57290502595907
2697.0,223.16814497542984,212.75204091702253
2698.0,223.1679276070573,211.51580285558725
2699.0,223.1753467898313,212.29408697590495
2700.0,223.78937364424263,211.04930869284408
2701.0,222.5165962498498,210.0195409593971
2702.0,222.3044018246218,209.77690259657172
2703.0,223.105703480803,210.1548313779873
2704.0,224.0614039405417,211.23894892887216
2705.0,225.07633976493625,210.3996657060433
2706.0,223.39344594486587,211.5496888146506
2707.0,222.06273711245703,212.40774049121663
2708.0,221.3329017293441,212.4147285385954
2709.0,221.27656396039336,211.77553425822285
2710.0,219.5652413192223,210.89750363656853
2711.0,216.53653101936925,209.66460862563176
2712.0,215.83793807216284,210.5767420646336
2713.0,213.7285020282124,208.2288891957588
2714.0,214.3394772844715,206.78538948068987
2715.0,214.48302558615805,220.04699658604463
2716.0,210.76015231041055,209.66696579928444
2717.0,206.66049825575348,201.7940388147019
2718.0,201.31111821010663,197.0208973401873
2719.0,204.60168170593565,219.842075943882
2720.0,197.5351346163357,221.08040950095324
2721.0,191.92887951755924,217.99890212226785
2722.0,190.16134352684824,220.88093113653912
2723.0,192.1487347115215,217.925210342926
2724.0,190.359497284482,227.8469993191416
2725.0,191.82906925553416,232.97594793435675
2726.0,193.0116875747771,235.5045083877885
2727.0,192.98466133322933,233.7981509117281
2728.0,188.5836445067964,229.3792667979841
2729.0,185.93231685367084,222.2545814945102
2730.0,182.90621825875192,216.26831224525972
2731.0,179.4056821580032,214.18161040547096
2732.0,176.0064668219597,208.20581970248307
2733.0,173.86965580098175,206.0604978774877
2734.0,170.78579610591615,208.422126129112
2735.0,169.69783938702986,211.98994462548453
2736.0,169.75868478483582,213.22709779736408
2737.0,172.32777480115965,207.80018187363856
2738.0,173.49938391458346,203.520625992811
2739.0,173.46426279390067,197.9699003536461
2740.0,169.97427646937896,199.88079362373657
2741.0,169.41893868174367,195.3484256006717
2742.0,169.3240544720323,189.7287730134796
2743.0,169.40359429661575,186.82035245966676
2744.0,169.17309078752416,183.8482442280569
2745.0,169.14674213896424,191.281702595765
2746.0,169.98755241956283,195.97706614313407
2747.0,169.17640815065377,195.46997753682496
2748.0,168.9664576352263,193.6985906052465
2749.0,172.2956961867277,190.5476307068465
2750.0,171.56540440188417,189.98667719492957
2751.0,173.99473026933836,189.053684036636
2752.0,174.21089402843904,190.1764666501676
2753.0,172.86154309249892,193.44773229977795
2754.0,168.46006162594526,197.93817691444175
2755.0,168.44090234176232,202.1032008102565
2756.0,167.94572335135754,206.99715891562423
2757.0,169.04614620892627,210.00547204885805
2758.0,170.78617947407523,211.57355530900008
2759.0,174.65612979922665,210.21544741404776
2760.0,170.24645301338472,204.48149134948812
2761.0,181.19879590926308,215.81999321532072
2762.0,195.58031145194164,229.68558953943145
2763.0,168.10288202700596,206.8089351778713
2764.0,159.14580883237508,197.48795928486425
2765.0,164.94111576141492,203.7187380912493
2766.0,177.5060598541909,214.3016567078573
2767.0,189.9793641454494,226.7432970696952
2768.0,198.43367793681531,235.35011407337743
2769.0,201.7493342847468,238.6783047099497
2770.0,200.68706497522277,238.09150767961853
2771.0,196.8588177647184,233.51277016220985
2772.0,191.9398310287372,228.89224694219195
2773.0,187.2198301776076,225.43464123630008
2774.0,183.45167220562783,225.40441734208423
2775.0,180.89872432227773,216.821768419073
2776.0,179.47876580025533,219.26131546473093
2777.0,178.92602184056724,223.1223636433613
2778.0,178.9247322982332,223.49892385428825
2779.0,179.19581490465023,218.6917193166432
2780.0,179.53764170589824,215.525141093986
2781.0,179.83216312266032,211.81897779840807
2782.0,180.03049462052897,209.66571811172787
2783.0,180.73455961311615,211.5110881002709
2784.0,178.8724042708511,212.44859239959888
2785.0,180.51701858730496,213.3323277886256
2786.0,179.60511040263512,215.9662303433523
2787.0,181.3859618873408,217.69910076954548
2788.0,180.54347506975185,218.21075616528304
2789.0,179.64952998895947,218.0111848116987
2790.0,179.1838620670335,217.6840422816668
2791.0,178.91064217844078,217.5968820402069
2792.0,177.92283039583845,218.3190911574511
2793.0,178.5639121589201,217.92215159192972
2794.0,177.90507542467688,218.47600638080385
2795.0,176.71538230687494,219.34618179297783
2796.0,172.90072752408037,222.5544935856779
2797.0,172.7118948646217,221.57433578153848
2798.0,173.48179634106123,220.65525111251355
2799.0,174.30842582002242,220.47008845510112
2800.0,175.03125623689468,220.5136671079021
2801.0,175.71115532238565,219.7686345669631
2802.0,176.4115028996549,220.30437400125703
2803.0,177.13933420506035,218.10351450739543
2804.0,177.85641260294778,215.65320096676268
2805.0,178.50919135875168,213.8402913735108
2806.0,179.0536680179939,212.76475612070635
2807.0,179.46773982592703,211.77159087533872
2808.0,179.75226509279403,212.93329211491695
2809.0,179.92522855524467,211.9841226453136
2810.0,180.01348916467106,211.0698384370636
2811.0,180.64947694155808,210.3150062744257
2812.0,179.36762234464447,211.4767477885663
2813.0,178.5308688792367,212.04393768681456
2814.0,181.1981062226098,212.252328838839
2815.0,181.0765778925968,210.29439034673592
2816.0,180.4637831415923,210.75377263358308
2817.0,179.299989438152,211.632785082048
2818.0,180.61888805052916,212.3206170932007
2819.0,178.8426386427616,212.78442618251384
2820.0,176.32118844010068,213.6036449180878
2821.0,176.41934010892143,213.01731285975663
2822.0,176.14212488055114,213.276505011425
2823.0,175.21520388480624,214.33024827951468
2824.0,174.20569400450805,215.492040297071
2825.0,173.64919706459025,216.1945856679526
2826.0,173.77150783287303,216.2091823469692
2827.0,174.50784332774884,215.6018777110808
2828.0,175.6288140339212,214.6004915793044
2829.0,176.86832686036166,213.46713644954983
2830.0,178.00947631398563,212.4146763484046
2831.0,178.92156544745046,211.57154389632063
2832.0,179.5595450077226,210.98296478032665
2833.0,179.9424249991455,210.63222891485043
2834.0,180.12522393447566,210.467910692982
2835.0,180.1740937785601,210.4278317024137
2836.0,180.14915855154888,210.4555018301973
2837.0,180.09572341528315,210.5084898985224
2838.0,180.04224228785372,210.5603221124921
2839.0,180.00257827216174,210.59829568031975
2840.0,179.98020332523916,210.61946592122467
2841.0,179.97259105749038,210.62647122819848
2842.0,179.97479031906997,210.62415344515665
2843.0,179.98179959223987,210.6173267925102
2844.0,179.38559841493043,210.6096383715896
2845.0,181.2781105827862,210.6032521449318
2846.0,180.2193919652007,210.59903294603905
2847.0,178.60106971426575,210.59694863115232
2848.0,179.72647081202695,210.596493136938
2849.0,180.4878358898965,210.5970221726752
2850.0,180.50024364605005,210.5979646899357
2851.0,180.25546453309408,210.59891933114545
2852.0,180.2591797764045,210.59966727483692
2853.0,180.14236506576574,210.6001374421862
2854.0,182.3649662762644,210.60035418076583
2855.0,183.79374200744505,210.60038751805052
2856.0,184.25326086647735,210.60031613156525
2857.0,184.42173599389687,210.60020555540152
2858.0,184.89317912827636,210.60009949570568
2859.0,185.9044815822306,210.60002013169373
2860.0,187.9843910085296,210.59997315286805
2861.0,188.40341989445,210.5999541840837
2862.0,189.84674158350688,210.5999544938173
2863.0,192.06721913834087,210.59996502429428
2864.0,194.1013751186805,210.599978611424
2865.0,195.2348445177574,210.59999073534289
2866.0,195.24806593706307,210.5999993172964
2867.0,194.32046882807956,210.60000405469577
2868.0,192.8305404038658,210.6000056615964
2869.0,191.17689367468603,210.60000523186932
2870.0,189.6676180110771,210.60000381293264
2871.0,188.4793033668072,210.60000218891147
2872.0,187.6661216413778,210.6000008249124
2873.0,187.1947892836651,210.59999990993688
2874.0,186.9855206089778,211.05314629579044
2875.0,186.94654221791,209.63877872285775
2876.0,186.9968728396204,210.43615499003167
2877.0,187.07723167902716,211.1984163751468
2878.0,186.54758106212333,211.315969096142
2879.0,187.8817171046569,210.9083906788942
2880.0,188.1279318627284,210.7530822198985
2881.0,187.33775412590165,209.258727537224
2882.0,186.37815626233385,208.7831150816536
2883.0,185.95627564657332,209.3156864248146
2884.0,186.34503631561392,210.15894915082015
2885.0,187.4468986840967,210.7045394396303
2886.0,188.9677449152592,210.6722848394834
2887.0,190.57948153684657,210.08036496601315
2888.0,192.02377636166187,209.1198273943366
2889.0,193.15312938093305,208.02917478149683
2890.0,194.53010524298705,207.0093371890352
2891.0,193.09530906602436,206.18530887840643
2892.0,194.36326319393325,205.6039177370104
2893.0,194.8195741395293,205.25221698492936
2894.0,196.21682482517087,205.08274616883705
2895.0,195.8207566026126,205.0364443105452
2896.0,194.14420787840365,205.05874856601127
2897.0,192.4305986771382,205.1080671035412
2898.0,191.57782248407827,205.15798745991165
2899.0,191.27827756097636,205.1954366398071
2900.0,193.8446153104756,205.2169532720035
2901.0,195.9154066981029,205.224698841108
2902.0,196.494993152574,205.67631551639357
2903.0,198.5966189843217,204.25575888326108
2904.0,199.78350817289,205.0458614873133
2905.0,200.3197504428544,205.8019397859852
2906.0,201.01100965773352,205.91531837491368
2907.0,202.35908501910373,205.50560678140403
2908.0,204.4119738514101,204.8966085271929
2909.0,206.90565485435727,204.3639155865253
2910.0,209.46640474510644,204.0530220812969
2911.0,211.76609801885647,203.9880894630989
2912.0,212.99635770373936,204.1161125153596
2913.0,215.5790271108012,204.35378065094403
2914.0,216.6042236991972,204.62181516583544
2915.0,216.22081616670368,204.86313833641896
2916.0,215.41136700471935,205.047506349582
2917.0,214.98950540684424,205.16756283303064
2918.0,215.31057890492167,205.23114227635403
2919.0,216.3311603153284,205.253355482566
2920.0,217.78592679437963,205.2504263812786
2921.0,219.3568328125605,204.78278898299263
2922.0,220.17991158353425,206.18048559303784
2923.0,222.59092003238,204.9163114240158
2924.0,223.5914488395712,205.10654797328945
2925.0,223.2567318005208,205.14883925927396
2926.0,222.5177637462905,204.9574809758176
2927.0,222.15840162473228,205.30458952177645
2928.0,222.5215361192529,204.1171752943241
2929.0,223.5626804990678,205.5284814501156
2930.0,225.02136443929325,207.19134301462927
2931.0,226.58620261213,208.32747813479853
2932.0,228.00339395229648,208.89386579392493
2933.0,229.12284236818064,209.10109294319096
2934.0,229.89734495832784,209.17277425552507
2935.0,230.3559653736747,209.25480494423104
2936.0,230.569744968334,209.40578189739412
2937.0,230.62156961125595,209.62202026282404
2938.0,230.5856363919661,209.8694739019688
2939.0,230.5171923192189,210.1090932523356
2940.0,230.45047344867905,210.31152021514777
2941.0,230.4017773191333,210.46219875601173
2942.0,230.3747820050013,210.56007299446037
2943.0,230.3659963318701,210.61320854104895
2944.0,230.36913567226773,210.63388198261427
2945.0,230.37799144874813,210.63462540642485
2946.0,230.38788409960148,210.62578637293345
2947.0,230.39605474052797,210.61453502557237
2948.0,230.4014168288036,210.60493089763307
2949.0,230.4040320657546,210.59858353769351
2950.0,230.40456377392204,210.595509469162
2951.0,230.40384564193076,210.59491873489296
2952.0,230.4026117632021,210.59579776314425
2953.0,230.40137496635643,210.5972590977053
2954.0,230.4004123117128,210.5986922319399
2955.0,230.39981119349468,210.59977708407567
2956.0,230.3995373036395,210.6004229489342
2957.0,230.399498765523,210.60068263526767
2958.0,230.39959358937955,210.60067348945373
2959.0,230.39973739224064,210.6005203763805
2960.0,230.39987424993092,210.60032350418385
2961.0,230.39997605768767,210.6001468929415
2962.0,230.40003588978,210.6000205038888
2963.0,230.40005965806108,210.59994917340055
2964.0,230.40005875418152,210.5999231369996
2965.0,230.4000448862953,210.5999269973089
2966.0,230.40002725839403,210.59994581235787
2967.0,230.40001163919283,210.5999682551871
2968.0,230.4000006495307,210.5999874869072
2969.0,230.3999946334573,211.05314746086037
2970.0,230.39999264183075,210.0919337274099
2971.0,230.3999932517018,209.92809126691503
2972.0,230.3999951113844,210.52650694543493
2973.0,230.3999972150232,211.24247377175024
2974.0,231.00419477451396,211.5508618587288
2975.0,229.72256848123192,211.2507950523484
2976.0,229.5041098463477,210.4175948795001
2977.0,230.30199903894956,209.27262738599416
2978.0,231.2566246693612,208.0618150027728
2979.0,231.6678120924426,206.9782963684825
2980.0,231.2677256304525,206.13197742363863
2981.0,230.15679371412477,205.55346855218795
2982.0,228.63017114619723,205.21623853576105
2983.0,227.01575474417575,205.0634376932685
2984.0,225.5710629700949,205.03079641532287
2985.0,224.44263731029355,205.06183630958031
2986.0,223.6712917655099,205.11516711822387
2987.0,223.221651456989,205.16561595330367
2988.0,223.01791683024368,205.20159429034172
2989.0,222.97439505707413,205.22090280598644
2990.0,223.0157815830428,205.22655081330743
2991.0,223.0868893652018,205.22346319470745
2992.0,223.15415452718224,205.2163632833923
2993.0,223.80632149090783,205.20873485830268
2994.0,222.55043874586556,205.65572409495857
2995.0,222.33951021269323,204.2374071182616
2996.0,223.1332824376388,205.03293131591184
2997.0,224.07844163956915,205.7948979730673
2998.0,224.47945806195204,205.91306668687983
2999.0,224.07116168454468,205.95960600946225
3000.0,223.55915972686844,203.9377289050208
3001.0,220.74844050787917,204.65583914816133
3002.0,218.9151722058241,204.1455520103946
3003.0,218.26919106034637,204.0336066965913
3004.0,218.0966858500961,204.3517553532595
3005.0,217.73778894273437,204.2432424778225
3006.0,216.28482837541088,205.70056418221324
3007.0,216.85657233916123,204.53253006187467
3008.0,214.2235158718996,203.05557801309908
3009.0,211.63416045247345,202.04046826939023
3010.0,210.1037337695503,201.5380991483816
3011.0,209.5858614246172,201.3531387713096
3012.0,209.6736220021184,201.2783618993731
3013.0,209.9604706987459,201.18159319903185
3014.0,210.17989952322813,201.01371001541477
3015.0,210.2200331869154,200.7836444553763
3016.0,210.6864270692861,200.527363193022
3017.0,209.14948511974083,199.83055319665573
3018.0,208.63301902147148,200.58882607946475
3019.0,209.151923722116,200.60348959516708
3020.0,209.883930063444,199.9094374892529
3021.0,210.1420486032054,199.14245607620717
3022.0,209.65376058143,198.8149666801086
3023.0,209.1091307627194,199.11520748363333
3024.0,206.29581125471705,199.95760243781987
3025.0,203.8707833473512,201.113793589482
3026.0,205.1273495972922,202.3339820702949
3027.0,203.90638099922688,203.4235635808436
3028.0,202.5411517134104,204.27270573243453
3029.0,201.54075364956208,204.8516288342948
3030.0,200.77137499797584,205.18788271713308
3031.0,200.0116659349565,204.88604244039743
3032.0,199.14739834115431,205.87847980039663
3033.0,198.18723766453903,206.01022818523933
3034.0,197.2120289569613,205.35786755633225
3035.0,196.31774107487385,204.5912172330948
3036.0,195.57701530299352,204.24687568846076
3037.0,195.0236332438385,204.52779427734143
3038.0,194.6544654708918,205.3555442994584
3039.0,194.4407641210079,206.5037734735604
3040.0,194.34176667494623,207.72180830288568
3041.0,194.3161267932044,208.81302302002248
3042.0,194.32924119754225,209.6655228784068
3043.0,194.3564162303478,210.2479757981112
3044.0,194.38285323742068,210.58703832901816
3045.0,194.40176075500352,210.7401112882643
3046.0,194.41176942078556,210.772117516756
3047.0,194.41447560364256,210.74009393358511
3048.0,194.41255426767788,210.68581092506048
3049.0,194.40856694930588,210.6346390843648
3050.0,194.4043876566502,210.59822171556883
3051.0,194.40107403030703,210.578723742384
3052.0,194.3989962200292,210.57306137190344
3053.0,194.3980684957828,210.5762305792288
3054.0,194.3979798305341,210.58344425678217
3055.0,194.39836971961665,210.59117746040363
3056.0,194.3989338483684,210.59741106483585
3057.0,194.3994678288243,210.6014038445866
3058.0,194.39986774031857,210.60327173058477
3059.0,194.40010743161736,210.6035639551305
3060.0,194.4002085833861,210.60293624951132
3061.0,194.4002137395287,210.6019514024844
3062.0,194.4001670848818,210.6009937638223
3063.0,194.40010375362831,210.60026427126556
3064.0,194.40004614099988,210.5998196702196
3065.0,194.40000480473807,210.5996264018665
3066.0,194.3999816200267,210.5996100348068
3067.0,194.3999734254837,210.59969104090385
3068.0,194.39997510596072,210.59980511626756
3069.0,194.3999816763354,210.599910609958
3070.0,194.3999893601179,210.5999873673492
3071.0,194.3999958876485,210.6000312447291
3072.0,194.40000031095565,210.60004755490337
3073.0,194.4000026034513,210.60004542880696
3074.0,194.40000323629292,210.60003394541863
3075.0,194.4000028389189,210.60002008341675
3076.0,194.4000019818674,210.6000081092573
3077.0,194.40000107431413,210.59999986973463
3078.0,194.4000003461553,210.5999954997569
3079.0,194.39999987927504,210.59999419007573
3080.0,194.39999965793265,210.5999948119843
3081.0,194.3999996178744,210.59999632336948
3082.0,194.39999968358268,210.59999796562437
3083.0,194.39999979071524,210.5999993041384
3084.0,194.3999998955327,210.6000001761238
3085.0,194.39999997523935,210.60000060088453
3086.0,194.40000002339784,210.6000006904855
3087.0,194.4000000437603,210.60000058097503
3088.0,194.40000004465864,210.6000003902312
3089.0,194.40000003496965,210.60000019961043
3090.0,194.40000002183916,210.60000005247068
3091.0,194.40000000986277,210.5999999620328
3092.0,194.40000000122868,210.59999992243525
3093.0,194.39999999634352,210.59999991897396
3094.0,194.39999999457035,210.5999999355769
3095.0,194.39999999486085,210.59999995910195
3096.0,194.39999999618607,210.5999999809632
3097.0,194.3999999977617,210.5999999969592
3098.0,194.399999999112,210.6000000061846
3099.0,194.4000000000345,210.6000000096978
3100.0,194.400000000519,210.60000000936407
3101.0,194.40000000065936,211.0531468602013
3102.0,194.40000000058444,209.6387794066325
3103.0,194.40000000041155,210.43615558170035
3104.0,194.40000000022573,211.1984167829205
3105.0,194.4000000000756,211.31596931295363
3106.0,194.3999999999786,210.90839074446663
3107.0,194.39999999993205,210.2999353367161
3108.0,194.39999999992304,209.7668012074641
3109.0,194.39999999993591,209.4550331652736
3110.0,194.39999999995763,209.3891877403979
3111.0,194.39999999997923,209.5164811755089
3112.0,194.39999999999577,209.7536807407164
3113.0,194.40000000000583,210.0214908193298
3114.0,194.40000000001024,210.26276974747435
3115.0,194.4000000000105,210.447199014124
3116.0,194.40000000000856,210.5673586607439
3117.0,194.40000000000583,210.63103989066752
3118.0,194.4000000000034,210.65333083664896
3119.0,194.4000000000015,210.6504488735561
3120.0,194.40000000000043,210.63597837233576
3121.0,194.40000000000003,210.6193085412084
3122.0,194.39999999999995,210.6056480218714
3123.0,194.4000000000002,210.5969123867628
3124.0,194.40000000000052,210.59290008792576
3125.0,194.4000000000009,210.59237157105932
3126.0,194.40000000000109,210.59384237888543
3127.0,194.4000000000011,210.59605047005152
3128.0,194.4000000000011,210.59814801737525
3129.0,194.40000000000109,210.5997054527747
3130.0,194.40000000000109,210.60061618243037
3131.0,194.4000000000011,210.6009710378471
3132.0,194.40000000000103,210.60094575466152
3133.0,194.40000000000103,210.60072134255603
3134.0,194.40000000000092,210.6004402998533
3135.0,194.40000000000103,210.6001920007268
3136.0,194.40000000000103,210.6000170071852
3137.0,194.40000000000103,210.59992050664047
3138.0,194.40000000000097,210.5998875589385
3139.0,194.40000000000092,210.59989583371905
3140.0,194.40000000000103,210.5999241043365
3141.0,194.40000000000103,210.5999565399108
3142.0,194.40000000000103,210.59998377514492
3143.0,194.40000000000097,210.60000201497996
3144.0,194.40000000000092,210.60001129283145
3145.0,194.40000000000103,210.6000136724823
3146.0,194.40000000000103,210.6000118283581
3147.0,194.40000000000103,210.60000815024543
3148.0,194.40000000000097,210.60000433118225
3149.0,194.40000000000092,210.60000130664812
3150.0,194.40000000000103,210.59999939482583
3151.0,194.40000000000103,210.59999851208343
3152.0,194.40000000000103,210.59999837946307
3153.0,194.40000000000097,210.59999867732483
3154.0,194.40000000000092,210.59999913711167
3155.0,194.40000000000103,210.599999578669
3156.0,194.40000000000103,210.59999991002508
3157.0,195.00419580419677,210.60000010719327
3158.0,193.11837253655528,210.60000018791771
3159.0,194.7857365774731,210.60000018816712
3160.0,193.91626158041348,210.6000001454436
3161.0,195.13616652507457,210.60000008953205
3162.0,195.60907670472335,210.6000000393197
3163.0,194.95453953550708,210.6000000035819
3164.0,193.70025593849883,210.59999998370307
3165.0,192.4732913379744,210.5999999768104
3166.0,191.6746519316962,210.599999978414
3167.0,191.4286857882333,210.5999999841845
3168.0,191.65715797485484,210.59999999086392
3169.0,192.18396265955192,210.5999999965072
3170.0,192.82193398393085,210.60000000031303
3171.0,193.42491977764007,210.600000002272
3172.0,193.90683787740727,210.60000000279996
3173.0,194.23765187293068,210.60000000244435
3174.0,194.42758599647647,210.6000000016984
3175.0,194.50865168563567,210.6000000009141
3176.0,194.51907894534315,210.600000000288
3177.0,194.49300988638933,210.5999999998888
3178.0,194.4555018589742,210.5999999997013
